name,date,slice_s_idx,slice_e_idx,start_time,end_time,ellipse_d_max,Euclidean_d_max,Feret_d_max,area,perimeter,circularity,probe,first_diode_trunc,last_diode_trunc,image_trunc,aspect_ratio,wind_w,pres,alt,temp,LWC,IWC
1319552_2_25ch0,220725,1319552,1319567,25:54.4,25:54.4,287.4921296,284.4292531,296.1418579,32600,855.2691193,1.785575091,ch0,0,0,0,1.901593438,-1.0862921,356.82156,8468.344,252.39249,0.008720556,0.3785112
1401572_1_25ch0,220725,1401572,1401583,25:58.1,25:58.1,145.4381712,110.4536102,123.6931688,4100,288.2842712,1.613051284,ch0,0,0,0,3.614616486,-1.312883,356.93173,8467.608,252.53406,0.003590079,0.23273465
1401572_2_25ch0,220725,1401572,1401586,25:58.1,25:58.1,220.1699227,199.2485885,211.896201,19900,829.411255,2.750913333,ch0,0,0,0,1.447678857,-1.312883,356.93173,8467.608,252.53406,0.003590079,0.23273465
1407561_1_25ch0,220725,1407561,1407574,25:58.4,25:58.4,131.4888259,130,140,4300,293.137085,1.590241966,ch0,0,0,0,2.815747007,-1.312883,356.93173,8467.608,252.53406,0.004402068,0.27160865
1407561_2_25ch0,220725,1407561,1407576,25:58.4,25:58.4,222.5621974,225.6102835,237.6972865,22700,777.3401872,2.118295384,ch0,0,0,0,1.463916121,-1.312883,356.93173,8467.608,252.53406,0.004402068,0.27160865
1432971_2_25ch0,220725,1432971,1432981,25:59.8,25:59.8,127.6340735,120.4159458,128.0624847,5000,331.7766953,1.751910379,ch0,0,0,0,1.890341426,-1.307177,356.803,8468.872,252.45473,0.039673213,0.15597373
1432971_4_25ch0,220725,1432971,1433004,25:59.8,25:59.8,327.1091881,347.8505426,360.5551275,52000,1586.101731,3.84989487,ch0,0,0,0,1.317715963,-1.307177,356.803,8468.872,252.45473,0.039673213,0.15597373
1508385_1_25ch0,220725,1508385,1508391,26:04.8,26:04.8,102.236932,100,108.1665383,4700,288.6396103,1.410600837,ch0,0,0,0,1.414041795,-1.6744783,356.5085,8473.882,252.48274,0.006362873,0.19033603
1508385_3_25ch0,220725,1508385,1508410,26:04.8,26:04.8,233.739224,257.0992026,266.8332813,25900,782.1930009,1.879828471,ch0,0,0,0,1.527994305,-1.6744783,356.5085,8473.882,252.48274,0.006362873,0.19033603
1519485_1_25ch0,220725,1519485,1519497,29:43.4,29:43.4,151.9452851,126.4911064,143.1782106,6400,399.3502884,1.982979237,ch0,0,0,0,1.948561166,-1.5740112,364.7313,8303.642,254.70657,0.001040572,0.000434843
1519485_2_25ch0,220725,1519485,1519534,29:43.4,29:43.4,495.1097983,572.8001397,594.6427499,121800,2802.142495,5.130069871,ch0,0,0,0,1.263720558,-1.5740112,364.7313,8303.642,254.70657,0.001040572,0.000434843
1544265_1_25ch0,220725,1544265,1544293,29:49.2,29:49.2,477.7681853,463.2493929,475.394573,93900,1775.746391,2.672307468,ch0,18,0,0,1.751892978,-3.173007,365.04535,8296.081,254.38737,0.017904783,0.22520372
1544265_2_25ch0,220725,1544265,1544272,29:49.2,29:49.2,193.5050702,152.3154621,165.5294536,4200,286.5685425,1.555958019,ch0,0,0,0,3.928615793,-3.173007,365.04535,8296.081,254.38737,0.017904783,0.22520372
1576831_1_25ch0,220725,1576831,1576841,29:50.8,29:50.8,104.2053753,100.4987562,110.4536102,3000,216.5685425,1.244112429,ch0,0,0,0,2.364023358,-2.4709218,365.1576,8295.733,254.18683,0.008205369,0.11260403
1576831_2_25ch0,220725,1576831,1576846,29:50.8,29:50.8,243.9564778,237.6972865,247.3863375,24500,877.3401872,2.500115644,ch0,0,0,0,1.666249635,-2.4709218,365.1576,8295.733,254.18683,0.008205369,0.11260403
1647129_1_25ch0,220725,1647129,1647141,29:54.7,29:54.7,293.5703098,284.4292531,296.1418579,27200,753.5533906,1.66130468,ch0,0,0,0,2.393980733,-0.8986444,364.96402,8298.867,253.95163,0.011912326,0.34333417
1647129_2_25ch0,220725,1647129,1647140,29:54.7,29:54.7,139.2498965,111.8033989,123.6931688,4200,324.8528137,1.999466403,ch0,0,0,0,1.976576604,-0.8986444,364.96402,8298.867,253.95163,0.011912326,0.34333417
1682658_1_25ch0,220725,1682658,1682668,29:56.9,29:56.9,150.5656368,116.6190379,130.3840481,2300,232.0710678,1.863392319,ch0,0,0,0,3.308527796,-0.7459724,364.756,8303.15,253.99191,0,0.19315445
1682658_2_25ch0,220725,1682658,1682667,29:56.9,29:56.9,175.9059039,152.9705854,170.8800749,10500,606.27417,2.785729661,ch0,0,0,0,1.941610235,-0.7459724,364.756,8303.15,253.99191,0,0.19315445
1785278_1_25ch0,220725,1785278,1785288,30:02.4,30:02.4,134.1847098,116.6190379,125.2996409,3400,260.3553391,1.586515046,ch0,0,0,0,3.018268374,-1.1928675,364.22473,8315.414,253.81519,0.040982574,0.26071292
1785278_2_25ch0,220725,1785278,1785293,30:02.4,30:02.4,232.1253568,225.6102835,235.3720459,22200,1030.477272,3.806396249,ch0,0,0,0,1.447012688,-1.1928675,364.22473,8315.414,253.81519,0.040982574,0.26071292
1846234_1_25ch0,220725,1846234,1846257,30:07.2,30:07.2,437.1817413,425.7933771,439.3176527,70700,2033.025612,4.652179059,ch0,0,0,0,1.787511416,-1.3555856,364.08673,8319.601,254.10876,0,0.2651165
1846234_4_25ch0,220725,1846234,1846252,30:07.2,30:07.2,176.4225915,181.1077028,191.0497317,7700,509.7056275,2.684962768,ch0,0,0,0,2.205622885,-1.3555856,364.08673,8319.601,254.10876,0,0.2651165
1889207_1_25ch0,220725,1889207,1889221,30:20.7,30:20.7,261.5078512,236.0084744,244.1311123,7500,530.4163056,2.985125575,ch0,0,0,0,5.05110529,-1.4729644,364.78073,8302.92,254.1681,0,0.004624765
1889207_2_25ch0,220725,1889207,1889234,30:20.7,30:20.7,338.7693594,338.3784863,349.2849839,49700,1355.035713,2.93991809,ch0,0,0,0,1.591974526,-1.4729644,364.78073,8302.92,254.1681,0,0.004624765
1900144_1_25ch0,220725,1900144,1900150,33:52.1,33:52.1,187.2515806,180,191.0497317,8300,454.8528137,1.983598699,ch0,0,0,0,2.553512742,-1.1174761,372.63715,8143.963,255.55489,0.00415618,0.003569891
1900144_2_25ch0,220725,1900144,1900159,33:52.1,33:52.1,194.2032727,196.468827,208.8061302,22400,604.5584412,1.298430464,ch0,0,0,0,1.284254095,-1.1174761,372.63715,8143.963,255.55489,0.00415618,0.003569891
2038653_1_25ch0,220725,2038653,2038659,34:00.3,34:00.3,101.8348712,100,108.1665383,5000,250.7106781,1.000381829,ch0,0,0,0,1.613854906,-0.84103525,372.9275,8140.524,254.88393,0,0.41344368
2038653_3_25ch0,220725,2038653,2038671,34:00.3,34:00.3,262.9881288,257.0992026,266.8332813,27100,895.9797975,2.357313155,ch0,0,0,0,1.626575834,-0.84103525,372.9275,8140.524,254.88393,0,0.41344368
2090872_1_25ch0,220725,2090872,2090881,34:02.7,34:02.7,115.8153943,102.9563014,116.6190379,4200,253.137085,1.214094229,ch0,0,0,0,2.477664621,0.19749708,373.1499,8139.013,254.77261,0.0024029,0.37071663
2090872_2_25ch0,220725,2090872,2090885,34:02.7,34:02.7,176.2650312,167.6305461,183.8477631,16300,676.9848481,2.237486527,ch0,0,0,0,1.267823967,0.19749708,373.1499,8139.013,254.77261,0.0024029,0.37071663
2161634_2_25ch0,220725,2161634,2161664,34:06.7,34:06.7,603.7551038,606.3827174,618.4658438,118700,2250.660172,3.395934212,ch0,0,0,0,2.187780448,-0.9089578,372.94913,8138.142,254.78601,0.010966095,0.38311905
2161634_3_25ch0,220725,2161634,2161642,34:06.7,34:06.7,108.8540559,100,108.1665383,3100,224.8528137,1.297851775,ch0,0,0,0,2.528627712,-0.9089578,372.94913,8138.142,254.78601,0.010966095,0.38311905
2200593_1_25ch0,220725,2200593,2200605,34:08.4,34:08.4,267.344615,262.488095,275.1363298,23700,1027.695526,3.546261212,ch0,6,0,0,1.742704953,-1.179303,372.88733,8138.9106,254.5704,0.000486054,0.3034746
2200593_3_25ch0,220725,2200593,2200604,34:08.4,34:08.4,114.056822,110.4536102,120.4159458,2700,218.2842712,1.404336741,ch0,0,0,0,2.49678992,-1.179303,372.88733,8138.9106,254.5704,0.000486054,0.3034746
2327398_1_25ch0,220725,2327398,2327416,37:49.3,37:49.3,216.7327879,184.3908891,194.1648784,5500,405.2081528,2.375657324,ch0,0,0,0,3.061769821,-0.3829311,380.9097,7979.306,256.33566,0.012776672,0.2976867
2327398_2_25ch0,220725,2327398,2327420,37:49.3,37:49.3,255.9741988,266.2705391,277.8488798,40600,812.8427125,1.295021967,ch0,0,20,0,1.205928819,-0.3829311,380.9097,7979.306,256.33566,0.012776672,0.2976867
2369626_1_25ch0,220725,2369626,2369643,37:51.4,37:51.4,418.8665975,412.3105626,422.0189569,47000,1516.751442,3.895122415,ch0,10,0,0,2.598461937,0.025924658,381.10223,7976.617,256.02206,0.002516205,0.38056397
2369626_3_25ch0,220725,2369626,2369641,37:51.4,37:51.4,189.5038656,155.241747,167.6305461,8400,493.8477631,2.310452433,ch0,0,0,0,1.846830759,0.025924658,381.10223,7976.617,256.02206,0.002516205,0.38056397
139555_1_27ch0,220727,139555,139561,26:51.1,26:51.1,112.2815628,111.8033989,120.8304597,4300,271.4213562,1.363357379,ch0,2,0,0,1.875282173,-6.1277795,416.1023,7307.7627,256.9017,1.3028923,0
139555_2_27ch0,220727,139555,139579,26:51.1,26:51.1,329.4401507,344.818793,358.4689666,50900,1099.116882,1.888687522,ch0,0,0,0,1.554738766,-6.1277795,416.1023,7307.7627,256.9017,1.3028923,0
470029_1_30ch0,220730,470029,470045,15:19.6,15:19.6,178.7092313,161.5549442,174.642492,13300,668.7005769,2.67548112,ch0,0,0,0,1.361879467,2.5947275,461.85126,6520.46,261.59784,0.37341785,0.3449258
470029_2_30ch0,220730,470029,470037,15:19.6,15:19.6,112.1840986,100,108.1665383,2400,216.5685425,1.555140536,ch0,0,0,0,2.617475378,2.5947275,461.85126,6520.46,261.59784,0.37341785,0.3449258
615928_1_30ch0,220730,615928,615964,15:27.3,15:27.3,323.9129419,364.9657518,376.5634077,30400,1091.126984,3.116500095,ch0,36,0,0,2.029298494,-0.7353861,462.56702,6509.4463,261.89328,0.083588794,0.4641353
615928_4_30ch0,220730,615928,615933,15:27.3,15:27.3,124.4820101,104.4030651,114.0175425,4000,268.6396103,1.435721626,ch0,0,0,0,2.357449297,-0.7353861,462.56702,6509.4463,261.89328,0.083588794,0.4641353
83694_1_01ch0,220801,83694,83825,39:30.5,39:31.7,1217.716783,1343.9122,1353.661701,170800,3135.269119,4.579857016,ch0,132,0,0,5.126523446,-19.729218,487.25003,6117.0405,266.17593,0.000156749,5.40E-06
83694_5_01ch0,220801,83694,83715,39:30.5,39:31.7,237.4149191,215.8703314,225.6102835,7100,504.4974747,2.852658477,ch0,0,0,0,5.141319809,-19.729218,487.25003,6117.0405,266.17593,0.000156749,5.40E-06
83694_6_01ch0,220801,83694,83711,39:30.5,39:31.7,178.6735844,174.642492,184.3908891,8300,384.4974747,1.417421536,ch0,0,0,0,2.707547304,-19.729218,487.25003,6117.0405,266.17593,0.000156749,5.40E-06
311709_1_01ch0,220801,311709,311721,36:35.2,36:35.2,151.2073083,123.6931688,139.2838828,4500,298.9949494,1.580903375,ch0,0,0,0,3.311232991,-6.450052,481.97186,6200.898,266.4915,0.05538163,0.013245979
311709_2_01ch0,220801,311709,311724,36:35.2,36:35.2,202.8071876,210.9502311,219.544984,19500,708.3452378,2.047601701,ch0,0,0,0,1.249936961,-6.450052,481.97186,6200.898,266.4915,0.05538163,0.013245979
323242_1_01ch0,220801,323242,323253,39:19.0,39:19.0,137.3074532,111.8033989,123.6931688,4200,274.1421356,1.423942423,ch0,0,0,0,3.414159728,-3.7289248,484.50436,6170.448,266.40186,0.1786465,0.16842365
323242_2_01ch0,220801,323242,323257,39:19.0,39:19.0,212.7361316,218.4032967,228.035085,23100,771.8376618,2.052249169,ch0,0,0,0,1.378863493,-3.7289248,484.50436,6170.448,266.40186,0.1786465,0.16842365
284059_1_02ch0,220802,284059,284069,19:07.4,19:07.4,116.7010288,111.8033989,120.8304597,3400,251.0660172,1.475322905,ch0,0,0,0,2.876537829,1.5410974,497.68182,5953.9053,266.86133,0,0.2388405
284059_3_02ch0,220802,284059,284075,19:07.4,19:07.4,237.7648226,234.0939982,250.7987241,28800,996.9848481,2.746469398,ch0,0,0,0,1.29780083,1.5410974,497.68182,5953.9053,266.86133,0,0.2388405
745_1_07ch0,220807,745,753,06:46.9,06:47.9,458.8519985,496.4876635,506.359556,18800,998.9949494,4.224340061,ch0,7,0,0,5.898982123,-0.17827289,544.39636,5227.8877,270.67935,,
31017_1_07ch0,220807,31017,31046,08:12.9,08:13.9,343.8223451,363.4556369,374.8332963,71600,1163.969696,1.505776313,ch0,0,0,0,1.260841822,0.21551466,513.46606,5690.9062,268.32007,0.000728571,0.000104599
31047_6_07ch0,220807,31047,31053,08:13.9,08:14.9,137.9378316,111.8033989,125.2996409,3900,285.2081528,1.659775695,ch0,0,0,0,3.124615501,0.18785973,513.1108,5696.341,268.29056,0.001021589,0.002099685
206257_1_07ch0,220807,206257,206267,30:39.2,30:39.2,121.9898144,107.7032961,117.0469991,3800,250.3553391,1.312563292,ch0,0,0,0,2.795637714,-8.018073,389.3935,7824.7656,254.59317,0.2718341,0.27939293
206257_2_07ch0,220807,206257,206274,30:39.2,30:39.2,235.5044564,246.9817807,256.3201124,22000,913.2590181,3.016861647,ch0,0,0,0,1.455324251,-8.018073,389.3935,7824.7656,254.59317,0.2718341,0.27939293
385927_1_07ch0,220807,385927,385937,39:42.8,39:42.8,143.9240581,128.0624847,136.0147051,4100,305.2081528,1.808000474,ch0,0,0,0,3.410324555,-6.358562,463.57626,6490.764,261.7204,0.016629945,0.23888847
385927_2_07ch0,220807,385927,385944,39:42.8,39:42.8,247.9436919,256.3201124,265.7066051,28300,1030.121933,2.983877356,ch0,0,0,0,1.336962105,-6.358562,463.57626,6490.764,261.7204,0.016629945,0.23888847
745_2_07ch0_!,220807,745,756,03:02.5,04:46.0,141.8947725,120.8304597,134.1640786,5600,310.7106781,1.371874762,ch0,0,0,0,2.624983564,1.4214865,597.9019,4489.8813,275.05023,0.004382281,0.000105657
31017_2_07ch0,220807,31017,31030,19:30.1,19:42.1,137.8819366,139.2838828,148.6606875,5800,304.8528137,1.275095045,ch0,0,0,0,2.513988285,-1.765876,428.9892,7081.1523,260.85394,0.000325291,1.32E-05
31047_1_07ch0_!,220807,31047,31131,20:13.1,20:13.1,764.4230316,842.9116205,852.8774824,111300,2586.335137,4.782605638,ch0,35,0,0,3.61197134,-6.717373,414.72858,7335.0337,259.47507,0,6.80E-05
264735_1_08ch0,220808,264735,264749,15:46.0,15:46.0,173.7727362,145.6021978,158.113883,4900,350.3553391,1.993478408,ch0,0,0,0,3.515931341,0.42438525,468.44034,6409.047,263.04486,0.074349575,0.49195683
264735_2_08ch0,220808,264735,264753,15:46.0,15:46.0,256.0787531,250.7987241,262.488095,32600,951.8376618,2.211557856,ch0,0,0,0,1.354067612,0.42438525,468.44034,6409.047,263.04486,0.074349575,0.49195683
153954_2_19ch1,220719,153954,153982,53:37.5,53:37.5,498.1932441,521.5361924,530,58800,1572.314934,3.34573769,ch1,0,0,0,2.810788148,1.5835115,398.98138,7685.955,257.16913,0.020427119,0.0692924
153954_9_19ch1,220719,153954,153961,53:37.5,53:37.5,121.3623831,104.4030651,117.0469991,5700,341.4213562,1.62740875,ch1,0,0,0,1.611616964,1.5835115,398.98138,7685.955,257.16913,0.020427119,0.0692924
290352_4_19ch1,220719,290352,290380,56:52.8,56:52.8,284.1835666,308.8689042,317.6476035,51700,1264.974747,2.462993718,ch1,0,0,0,1.107135952,-4.985722,389.18448,7879.0195,255.54483,0.28011084,0.35445017
290352_5_19ch1,220719,290352,290362,56:52.8,56:52.8,139.796055,108.1665383,130.3840481,3800,256.5685425,1.378520896,ch1,0,0,0,2.723121391,-4.985722,389.18448,7879.0195,255.54483,0.28011084,0.35445017
728867_1_19ch1,220719,728867,728874,10:57.7,10:57.7,148.0619249,125.2996409,138.9244399,4000,278.6396103,1.544599368,ch1,0,0,0,3.493089147,1.1278749,452.72675,6716.0493,261.79123,0.052087083,0.3445495
728867_4_19ch1,220719,728867,728884,10:57.7,10:57.7,193.3164604,191.0497317,200,18800,1004.619408,4.272041023,ch1,0,0,0,1.203196916,1.1278749,452.72675,6716.0493,261.79123,0.052087083,0.3445495
1569592_3_19ch1,220719,1569592,1569601,20:21.5,20:21.5,152.9805773,114.0175425,134.5362405,4300,328.9949494,2.003088521,ch1,0,0,0,2.772329606,-0.3792111,472.09122,6392.6685,264.62817,0.003646298,0.15636903
1569592_4_19ch1,220719,1569592,1569604,20:21.5,20:21.5,143.408428,126.4911064,143.1782106,4400,346.5685425,2.172279678,ch1,0,0,0,2.56099722,-0.3792111,472.09122,6392.6685,264.62817,0.003646298,0.15636903
2280411_1_19ch1,220719,2280411,2280426,29:32.6,29:32.6,262.9517756,260.7680962,270.7397274,24400,863.2590181,2.430426867,ch1,0,0,0,1.82231003,-1.4624221,514.8719,5712.527,269.1051,0.013842151,0.09068976
2280411_2_19ch1,220719,2280411,2280422,29:32.6,29:32.6,137.7273025,117.0469991,126.4911064,3900,281.4213562,1.615993585,ch1,0,0,0,2.865700014,-1.4624221,514.8719,5712.527,269.1051,0.013842151,0.09068976
266793_1_20ch1,220720,266793,266813,36:25.2,36:25.2,252.6052737,264.7640459,274.5906044,32800,1062.903679,2.740968931,ch1,0,0,0,1.277989722,0.76854104,393.6113,7780.3345,255.73953,0.87289274,0.25470483
266793_2_20ch1,220720,266793,266801,36:25.2,36:25.2,113.3196025,100,108.1665383,2800,218.6396103,1.358594318,ch1,0,0,0,2.721185955,0.76854104,393.6113,7780.3345,255.73953,0.87289274,0.25470483
429550_1_20ch1,220720,429550,429562,41:03.4,41:03.4,185.6301069,174.642492,186.8154169,12700,542.8427125,1.846436765,ch1,0,0,0,1.971559265,-1.7316608,352.3138,8607.017,251.17976,0.018588966,0.06915232
429550_4_20ch1,220720,429550,429574,41:03.4,41:03.4,393.8399944,389.4868419,398.246155,60200,1301.898628,2.240515659,ch1,0,13,0,1.76451324,-1.7316608,352.3138,8607.017,251.17976,0.018588966,0.06915232
509240_1_20ch1,220720,509240,509249,41:05.7,41:05.7,139.4043597,120.4159458,128.0624847,5200,321.0660172,1.577522178,ch1,0,0,0,2.353132178,-1.2970389,352.4147,8603.717,250.6569,0.04190348,0.4239956
509240_2_20ch1,220720,509240,509252,41:05.7,41:05.7,152.1101944,130.3840481,152.6433752,5800,367.6345597,1.854363216,ch1,0,0,0,1.845292368,-1.2970389,352.4147,8603.717,250.6569,0.04190348,0.4239956
1087719_1_20ch1,220720,1087719,1087726,41:17.7,41:17.7,160.4754801,139.2838828,148.6606875,4600,341.4213562,2.016571712,ch1,0,0,0,2.778526054,-0.17811881,352.7998,8596.436,250.37033,0.011066914,0.26025584
1087719_5_20ch1,220720,1087719,1087733,41:17.7,41:17.7,209.8999402,211.896201,221.3594362,23000,704.5584412,1.717498415,ch1,0,0,0,1.426057268,-0.17811881,352.7998,8596.436,250.37033,0.011066914,0.26025584
1157583_1_20ch1,220720,1157583,1157612,41:19.2,41:19.2,297.1135728,298.3286778,316.227766,27800,965.6244584,2.669081623,ch1,24,0,0,2.031087425,-0.7093752,352.70816,8597.584,250.48871,0.08600627,0.19406489
1157583_2_20ch1,220720,1157583,1157591,41:19.2,41:19.2,128.1192,120.8304597,130,5200,323.137085,1.597939742,ch1,0,0,0,1.850902574,-0.7093752,352.70816,8597.584,250.48871,0.08600627,0.19406489
1364814_4_20ch1,220720,1364814,1364896,45:31.7,45:31.7,908.8567694,834.8652586,847.7027781,184200,3325.573952,4.777863409,ch1,0,54,0,2.816756966,-2.1839988,326.45892,9162.154,246.3124,0.003394231,0.093614236
1364814_5_20ch1,220720,1364814,1364826,45:31.7,45:31.7,140.696768,123.6931688,136.0147051,3500,290.3553391,1.91682173,ch1,0,0,0,2.922902342,-2.1839988,326.45892,9162.154,246.3124,0.003394231,0.093614236
1376979_1_20ch1,220720,1376979,1377008,45:32.2,45:32.2,571.8110471,570.7013229,580.5170109,81200,1785.09668,3.122896502,ch1,0,0,0,2.929491758,-2.1839988,326.45892,9162.154,246.3124,0.015341519,0.07856636
1376979_4_20ch1,220720,1376979,1376987,45:32.2,45:32.2,121.2803875,113.137085,120.4159458,3600,248.9949494,1.370467406,ch1,0,0,0,2.788016442,-2.1839988,326.45892,9162.154,246.3124,0.015341519,0.07856636
1541107_2_20ch1,220720,1541107,1541119,45:43.6,45:43.6,170.9718414,130,152.6433752,4400,325.2081528,1.91275924,ch1,0,0,0,4.027033994,0.9949315,325.99664,9172.365,246.1518,0.030312363,0.044273183
1541107_3_20ch1,220720,1541107,1541120,45:43.6,45:43.6,263.1521303,250,265.7066051,25200,692.4873734,1.51430485,ch1,0,0,0,2.058320278,0.9949315,325.99664,9172.365,246.1518,0.030312363,0.044273183
1766183_1_20ch1,220720,1766183,1766205,03:30.0,03:30.0,241.0174287,264.0075756,274.5906044,28900,873.9087297,2.102928217,ch1,0,0,0,1.229380474,-0.24970482,407.12473,7528.4165,257.7169,0.00214419,0.2661752
1766183_3_20ch1,220720,1766183,1766194,03:30.0,03:30.0,119.8692586,111.8033989,121.6552506,4300,303.137085,1.700590781,ch1,0,0,0,2.194726646,-0.24970482,407.12473,7528.4165,257.7169,0.00214419,0.2661752
1891378_1_20ch1,220720,1891378,1891403,03:39.3,03:39.3,542.3645558,536.0037313,549.1812087,85100,2429.299782,5.518522255,ch1,0,0,0,2.239205903,0.058571417,406.57687,7538.1567,257.81723,0.002570085,0.10562878
1891378_5_20ch1,220720,1891378,1891381,03:39.3,03:39.3,147.5919016,141.4213562,152.9705854,3900,300.7106781,1.845114106,ch1,0,0,0,3.548884605,0.058571417,406.57687,7538.1567,257.81723,0.002570085,0.10562878
1955102_1_20ch1,220720,1955102,1955145,03:56.2,03:56.2,481.2030439,517.3973328,524.9761899,80500,2514.507935,6.250291559,ch1,0,10,0,1.905586497,-0.06096232,407.24106,7524.3555,257.91318,0.00063546,0.1108676
1955102_16_20ch1,220720,1955102,1955116,03:56.2,03:56.2,195.6663195,166.4331698,180.2775638,4600,371.4213562,2.386525325,ch1,0,4,0,4.004330351,-0.06096232,407.24106,7524.3555,257.91318,0.00063546,0.1108676
2069528_1_20ch1,220720,2069528,2069550,33:32.5,33:32.5,257.3038411,287.923601,297.3213749,37700,990.8326112,2.072284458,ch1,0,0,0,1.272274716,-0.7156885,341.59354,8836.83,249.29927,0.032835923,0.41680473
2069528_2_20ch1,220720,2069528,2069537,33:32.5,33:32.5,128.0892629,120.4159458,134.5362405,7200,331.0660172,1.211397988,ch1,0,0,0,1.68906534,-0.7156885,341.59354,8836.83,249.29927,0.032835923,0.41680473
2258301_1_20ch1,220720,2258301,2258316,33:34.9,33:34.9,159.663084,162.788206,170.2938637,11200,501.7766953,1.788928929,ch1,16,0,0,1.39463414,-2.3201106,341.6687,8838.904,249.03835,0.054291293,0.7126988
2258301_4_20ch1,220720,2258301,2258336,33:34.9,33:34.9,485.3520374,460.6517123,470.1063709,57600,1695.035713,3.969404507,ch1,0,0,0,2.586652311,-2.3201106,341.6687,8838.904,249.03835,0.054291293,0.7126988
2267151_1_20ch1,220720,2267151,2267159,33:35.0,33:35.0,158.1937262,143.1782106,161.245155,7700,437.6345597,1.979350167,ch1,0,0,0,2.277524624,-2.3201106,341.6687,8838.904,249.03835,0.022453256,0.7203989
2267151_4_20ch1,220720,2267151,2267170,33:35.0,33:35.0,277.1207486,287.923601,297.3213749,35600,846.6904756,1.602468447,ch1,0,0,0,1.616657526,-2.3201106,341.6687,8838.904,249.03835,0.022453256,0.7203989
2526440_1_20ch1,220720,2526440,2526458,47:24.0,47:24.3,216.4650468,194.1648784,206.1552813,19600,910.1219331,3.363049238,ch1,0,0,0,1.176216883,-3.8704503,439.136,6959.9697,261.09195,0.13148855,0.008531911
2526440_2_20ch1,220720,2526440,2526450,47:24.0,47:24.3,127.2284634,122.0655562,130.3840481,3600,261.0660172,1.506566556,ch1,0,0,0,3.008659143,-3.8704503,439.136,6959.9697,261.09195,0.13148855,0.008531911
106180_1_23ch1,220723,106180,106192,55:42.5,55:42.5,151.4957903,130,147.6482306,5400,335.5634919,1.659379751,ch1,0,0,0,2.775495051,11.009672,476.98108,6282.9165,266.16388,0.029490504,0.35676444
106180_2_23ch1,220723,106180,106231,55:42.5,55:42.5,558.0280733,563.5601121,572.7128425,110400,2686.579003,5.202598302,ch1,0,0,0,1.644397576,11.009672,476.98108,6282.9165,266.16388,0.029490504,0.35676444
554450_1_23ch1,220723,554450,554459,00:35.7,00:35.7,121.0038021,102.9563014,116.6190379,3700,247.2792206,1.315114779,ch1,0,0,0,2.997838669,15.499837,486.3046,6135.983,266.41937,0,0.53736883
554450_2_23ch2,220723,554450,554464,00:35.7,00:35.7,226.2550041,225.6102835,235.3720459,23600,899.411255,2.727688475,ch1,0,0,0,1.493871744,15.499837,486.3046,6135.983,266.41937,0,0.53736883
716963_1_23ch1,220723,716963,717023,00:51.0,00:51.0,667.8806646,780.320447,788.9233169,263400,3302.853173,3.295739679,ch1,0,0,0,1.227446005,14.895724,486.03683,6139.6816,267.04593,0.03411621,0.1360884
716963_3_23ch1,220723,716963,716976,00:51.0,00:51.0,160.7410141,152.6433752,161.245155,7800,476.629509,2.317700887,ch1,0,0,0,1.823271623,14.895724,486.03683,6139.6816,267.04593,0.03411621,0.1360884
726339_1_23ch1,220723,726339,726412,00:54.5,00:54.5,695.0924446,818.8406438,827.6472679,310900,3576.28463,3.273659959,ch1,0,62,0,1.089858428,15.22291,485.58163,6145.636,267.40692,0.08263799,0.043076318
726339_3_23ch1,220723,726339,726350,00:54.5,00:54.5,133.488471,111.8033989,126.4911064,3300,254.4974747,1.561863769,ch1,0,0,0,2.491464771,15.22291,485.58163,6145.636,267.40692,0.08263799,0.043076318
1660610_1_23ch1,220723,1660610,1660625,16:45.3,16:45.3,215.8047557,228.2542442,237.0653918,18400,799.411255,2.763839567,ch1,0,0,0,1.357658558,0.15330103,525.6746,5526.069,270.01257,0,0.69304895
1660610_2_23ch1,220723,1660610,1660620,16:45.3,16:45.3,105.9960666,100.4987562,110.4536102,3100,236.9238816,1.44094074,ch1,0,0,0,2.294394257,0.15330103,525.6746,5526.069,270.01257,0,0.69304895
645995_1_25ch1,220725,645995,646055,18:56.4,18:56.4,647.1680558,756.9015788,769.2203845,231900,5308.366158,9.669658376,ch1,0,15,0,1.169631273,-2.1590042,396.1568,7685.4946,256.8944,0.025583152,0.45758408
645995_18_25ch1,220725,645995,646007,18:56.4,18:56.4,133.6492228,123.6931688,136.0147051,8000,431.7766953,1.85446459,ch1,0,7,0,1.354812218,-2.1590042,396.1568,7685.4946,256.8944,0.025583152,0.45758408
696942_1_25ch1,220725,696942,696987,18:59.1,18:59.1,686.1446447,703.8465742,716.9379332,170800,3493.208512,5.685272545,ch1,32,0,0,1.76909349,-3.0445268,396.39777,7678.5537,257.03473,0,0.32373455
696942_5_25ch1,220725,696942,696953,18:59.1,18:59.1,130.2530364,122.0655562,134.1640786,4600,333.137085,1.919898489,ch1,0,0,0,1.863288415,-3.0445268,396.39777,7678.5537,257.03473,0,0.32373455
851407_1_25ch1,220725,851407,851415,20:56.0,20:56.0,122.0377797,113.137085,120.4159458,3500,253.137085,1.456913075,ch1,0,0,0,2.992426979,-1.619679,395.299,7699.112,257.88318,0.047496207,0.09610572
